ds,yhat,yhat_lower,yhat_upper
2021-08-12,1805.5050358111457,1742.8714193099497,1870.0694062573807
2021-08-13,1803.2499488826509,1741.2570099221907,1867.010832927607
2021-08-16,1797.2481320187123,1738.9610334032056,1859.6617165839486
2021-08-17,1798.4524609448977,1741.5448845561943,1863.4837500351318
2021-08-18,1797.5382027302305,1733.7475011362203,1863.1767601598572
2021-08-19,1796.3518315212775,1731.481347439021,1859.9155481776154
2021-08-20,1794.3919708456706,1730.850414956802,1855.148431130033
2021-08-23,1794.1589493125537,1730.408279901932,1857.6052488666246
2021-08-24,1798.1191707182602,1732.580319471696,1860.4621486336196
2021-08-25,1799.5495801742577,1732.4948247577365,1864.8170924486421
2021-08-26,1799.8616154271303,1735.4199198149545,1867.2136511352105
2021-08-27,1800.5604414169165,1735.8314590685682,1868.2868002704383
2021-08-30,1800.6521190903572,1736.9643789283593,1861.3098237072174
2021-08-31,1803.372183568624,1740.1947827072984,1866.7355205033334
2021-09-01,1804.6129592001728,1746.8567309126215,1872.5266083015363
2021-09-02,1806.54312692869,1744.0567759509295,1875.867366816368
2021-09-03,1805.8331082893646,1744.7182709223407,1870.9154163703286
2021-09-07,1805.7857370290847,1739.8619742212643,1873.0572945875915
2021-09-08,1806.511089396979,1743.640262258679,1872.0697842951245
2021-09-09,1805.5461809448461,1740.317260256761,1870.6551947043686
2021-09-10,1804.9468606422756,1741.7814227968597,1866.6740807720987
2021-09-13,1799.0541291552838,1733.5120565092557,1863.4519563049007
2021-09-14,1799.7268760001987,1740.0871881109406,1863.6952854466635
2021-09-15,1799.635569829569,1739.4644750580362,1859.9524104130883
2021-09-16,1797.8870088817675,1733.8337918391792,1860.134284194156
2021-09-17,1794.4039941114434,1725.3395910271317,1856.4827192912653
2021-09-20,1783.5135067445847,1717.5508319965559,1842.2213203931608
2021-09-21,1783.6041779988188,1716.36815916139,1842.6846653856928
2021-09-22,1782.685519576045,1715.542835537222,1846.338420789143
2021-09-23,1781.3672733509252,1716.8845846834097,1849.365030811769
2021-09-24,1778.739344082722,1717.318149493042,1842.8345551699113
2021-09-27,1771.4919920591672,1709.6849606595467,1834.552356753393
2021-09-28,1772.3527008188128,1710.776628325185,1832.8800143090734
2021-09-29,1771.336133160771,1705.9196529170422,1834.0875468540655
2021-09-30,1770.952743785202,1706.2499628819505,1832.4263586956897
2021-10-01,1770.1242247409914,1706.8480587735676,1833.3038611730947
2021-10-04,1768.9484629149424,1703.5528408824214,1831.3483651977158
2021-10-05,1772.890178474465,1713.1632878305209,1836.8280322177857
2021-10-06,1773.3443672224182,1710.014668917088,1832.8841643397445
2021-10-07,1775.5238686694004,1710.4331268303736,1840.5670879873874
2021-10-08,1776.8984765957155,1710.0660155806208,1833.1749153078852
2021-10-11,1780.906234021035,1722.342183500268,1852.2898053607437
2021-10-12,1785.6054887322641,1719.8768373548462,1854.602733749174
2021-10-13,1788.2326936778475,1725.067685619522,1854.129739276813
2021-10-14,1791.522117931562,1726.4182423419768,1859.140336726842
2021-10-15,1793.7222689875568,1729.6700777632477,1858.671284713882
2021-10-18,1798.2508955384906,1735.5047411997446,1862.0645005434048
2021-10-19,1803.1203024167223,1739.8472014474348,1868.499474924815
2021-10-20,1806.15088918215,1743.8433078642636,1870.233017550756
2021-10-21,1807.4551301923786,1744.67079826763,1873.9160510687263
2021-10-22,1809.1165459792103,1748.3580343612152,1873.508620843861
2021-10-25,1810.4158046200703,1749.0448325842694,1875.6048518886819
2021-10-26,1814.2461467791263,1751.4569702389094,1879.9297720579145
2021-10-27,1814.0398167705027,1748.915810839734,1879.9074995515105
2021-10-28,1814.9284537020555,1751.9079710340789,1885.9653111363652
2021-10-29,1814.840607461985,1753.1592357084162,1879.5736729211962
2021-11-01,1812.2697783990795,1747.9922105709857,1876.3426494773237
2021-11-02,1814.1434442432162,1749.48099847982,1875.281460482429
2021-11-03,1812.042996021304,1744.8436246682825,1873.8089610971053
2021-11-04,1810.3927410782633,1748.0528701622568,1872.1473083572282
2021-11-05,1810.4036621124035,1749.749839080244,1873.1162409722608
2021-11-08,1805.628743392041,1744.5503109721192,1869.825165035488
2021-11-09,1808.49820561819,1742.6541602313123,1870.789036517748
2021-11-10,1806.1326108466208,1741.0024585554468,1871.952754176729
2021-11-11,1805.6649189704062,1739.5021553086199,1867.9795656405126
2021-11-12,1803.3522593732728,1740.0919512216735,1864.6396657472596
2021-11-15,1798.1221627243253,1731.4721189342451,1865.114296623881
2021-11-16,1799.591256524585,1732.4903793039182,1863.077221367481
2021-11-17,1797.6680764532723,1728.2357542692564,1862.6573490852381
2021-11-18,1797.684442176621,1735.9201646822983,1860.8784900048638
2021-11-19,1794.2657905275828,1732.0515803974586,1857.2454517264634
2021-11-22,1790.3553764141534,1727.6248086449848,1854.7570638816696
2021-11-23,1793.39325604776,1727.292033356615,1856.5120296458997
2021-11-24,1793.3230159456643,1730.1183365771744,1857.2786097473584
2021-11-26,1785.4987317452706,1719.2242331745636,1848.5838618151129
2021-11-29,1783.5316111834406,1722.1210802333278,1851.369383814929
2021-11-30,1783.4024524095669,1718.6276498247757,1843.842430815189
2021-12-01,1783.4348831213972,1720.143456607873,1846.4036322919492
2021-12-02,1784.4473087895087,1719.9390338101903,1847.5985243920125
2021-12-03,1783.5965010185305,1716.0937880343156,1849.4106145607584
2021-12-06,1783.9821730201802,1720.4408080371966,1846.9765292128263
2021-12-07,1788.4569834475292,1722.10560494065,1847.5462327964838
2021-12-08,1789.586777731286,1726.739918132002,1854.7487628773943
2021-12-09,1789.5756227568613,1726.9055644395007,1849.9715192463757
2021-12-10,1789.8542324485056,1726.1491102527873,1855.2401270904702
2021-12-13,1789.3274520186515,1720.1814919188137,1853.2264525841033
2021-12-14,1792.2115356866077,1732.6928911296538,1859.361750344424
2021-12-15,1793.634617335975,1727.864698263832,1857.239782314411
2021-12-16,1795.8923742439592,1733.459155168621,1859.5168330567733
2021-12-17,1795.0347007501427,1730.111357139255,1859.5448600156371
2021-12-20,1793.7264593447012,1731.787723656915,1856.2712715470261
2021-12-21,1798.9704068310639,1737.6012445211613,1863.1723575229505
2021-12-22,1801.4331051751678,1738.517625430148,1867.2382870707095
2021-12-23,1803.392165266487,1738.4720402928676,1868.8519340276514
2021-12-27,1804.675807009161,1742.3257917020392,1871.3305054452044
2021-12-28,1808.1266388981364,1743.7440985389424,1869.965232721509
2021-12-29,1809.700476799296,1743.3063262174346,1875.7924114859134
2021-12-30,1811.0606331155072,1746.3013581710338,1875.8636327055465
2021-12-31,1809.788192823238,1753.1745580937102,1875.9413070286914
2022-01-03,1809.855151359402,1745.0871977557797,1871.0617265606388
2022-01-04,1813.5105899004775,1748.3190490382144,1879.2650744829436
2022-01-05,1815.1862996371394,1756.2509188964932,1876.3495594592353
2022-01-06,1817.2774014768713,1751.2905994922023,1879.2036731669082
2022-01-07,1816.809740644892,1749.9946944664719,1883.7104721390845
2022-01-10,1816.2064262604003,1756.0196559362762,1875.209576375302
2022-01-11,1821.4113306409895,1759.1668732882854,1883.2459994175485
2022-01-12,1823.6858183868449,1761.5099641629113,1883.998082040517
2022-01-13,1824.6578370817817,1757.53909430608,1890.2084173144387
2022-01-14,1825.9407339550246,1764.8013796037942,1890.606198052423
2022-01-18,1831.1967579886166,1763.9378910995054,1893.29487955656
2022-01-19,1833.7599722680002,1768.7514540229336,1893.6746748967007
2022-01-20,1835.2010933835984,1771.3847036593934,1898.090023579007
2022-01-21,1834.3515272727643,1769.1113486417864,1899.9889066931987
2022-01-24,1833.7837754190703,1768.2713070346047,1902.2348289517245
2022-01-25,1838.6093601010912,1772.499593351034,1898.7076422637622
2022-01-26,1841.0580293737332,1779.7394854298286,1901.1742990832633
2022-01-27,1841.7235210566182,1777.6468856779445,1903.8660393283901
2022-01-28,1841.746821793208,1782.2162188550506,1902.9964032628866
2022-01-31,1841.6650352753586,1774.8722979595852,1906.3452545782507
2022-02-01,1844.437688796561,1782.94100613191,1905.3723505531862
2022-02-02,1845.176053142279,1780.7060396319016,1907.3660498167076
2022-02-03,1847.0156496369175,1784.9880406351933,1912.556075821524
2022-02-04,1847.6346743521653,1783.8521983956357,1912.0770119136957
2022-02-07,1844.5541515207751,1777.6373953367263,1904.7224888567725
2022-02-08,1845.6730963514997,1782.9124159740593,1908.5902457204006
2022-02-09,1846.3165648507036,1780.9328262851075,1906.2861330070393
2022-02-10,1846.8527358133936,1783.2120470665368,1906.7336775278131
2022-02-11,1848.214783964496,1780.5398254757183,1905.1708794966787
2022-02-14,1847.995128332537,1786.0762366899733,1912.9888195563258
2022-02-15,1848.6656887999807,1785.71046909332,1907.3154434967125
2022-02-16,1850.7441463627645,1787.1022464597472,1913.80748691794
2022-02-17,1850.6093497716276,1789.5455933579833,1917.8843851955498
2022-02-18,1850.233757135639,1783.8568365856981,1911.489866785564
2022-02-22,1856.0121296487987,1795.406799160679,1918.1841924181851
2022-02-23,1857.9126351727307,1796.1521716240293,1921.431952700562
2022-02-24,1860.4716371649233,1791.6252288981755,1923.3112352006951
2022-02-25,1860.7137339024837,1796.7380458652094,1925.3185787113548
2022-02-28,1866.9361080440935,1805.5347743852403,1929.326432289061
2022-03-01,1876.4537466146253,1816.6740744193144,1941.0675785835347
2022-03-02,1883.714418703082,1823.7364278973744,1943.4585407940292
2022-03-03,1884.3239177572993,1824.5603041755926,1954.8182795900327
2022-03-04,1890.8538257190035,1825.7383350909913,1954.3895239107444
2022-03-07,1891.4896396489662,1830.0870181692048,1952.7081299973129
2022-03-08,1896.8414853537868,1835.5144786848002,1961.070718945374
2022-03-09,1887.6600017524217,1820.0578496912115,1950.213515708835
2022-03-10,1886.344351317176,1824.9907881151134,1942.6022263134844
2022-03-11,1887.7056367316445,1821.706647375763,1947.3045156593812
2022-03-14,1881.068950658827,1818.6280077053736,1945.1196405388953
2022-03-15,1879.21524208557,1815.5214482039353,1938.9927054602013
2022-03-16,1878.8062197786276,1816.69781639723,1945.5715883917278
2022-03-17,1884.4415808129143,1822.2066369556442,1944.461245645395
2022-03-18,1884.959250043758,1823.763124734419,1950.1473472332934
2022-03-21,1888.7434411845895,1822.8380153041758,1950.8671277510323
2022-03-22,1891.7589719824932,1832.7311730324702,1956.673621817957
2022-03-23,1895.3242801893166,1832.8442841517474,1957.5874110971781
2022-03-24,1895.2936102035076,1831.7231441767196,1959.5315545738326
2022-03-25,1897.0285936940531,1831.2134333940628,1955.3022674707527
2022-03-28,1895.5156037888567,1828.7303671486052,1957.4595180526983
2022-03-29,1899.3568195877574,1837.156654483712,1965.20393423785
2022-03-30,1904.9194286002084,1840.9428820015041,1964.610186046621
2022-03-31,1903.3929120037108,1841.8879389739568,1966.9404000687762
2022-04-01,1905.1263904389566,1837.6418281940435,1969.7067849726718
2022-04-04,1915.6859201720433,1850.1648842679172,1979.3966744995637
2022-04-05,1920.8728571417175,1859.3510024358645,1985.8915067921048
2022-04-06,1921.24489738562,1859.5185343938037,1981.6693408489014
2022-04-07,1925.0762861049643,1864.6099666709174,1990.489661869667
2022-04-08,1929.2204482127863,1864.0651269481882,1992.779689047469
2022-04-11,1933.6452775555008,1869.8285484517598,1996.9377205959
2022-04-12,1942.818354578082,1879.1814632474875,2007.887506213497
2022-04-13,1947.9918123595537,1884.0170230318638,2010.6562287463166
2022-04-14,1952.1089142403139,1890.561539405241,2011.2920767807796
2022-04-18,1953.6077818215929,1889.2847907172204,2019.212067308021
2022-04-19,1952.2660246731202,1886.6843558809373,2011.8026257476774
2022-04-20,1952.3247062711955,1888.8636626706057,2018.327253536816
2022-04-21,1952.4225686148318,1882.3566336133617,2014.5161056919505
2022-04-22,1949.1472198395406,1888.0360618547923,2015.7267200898918
2022-04-25,1938.1356878261395,1876.6222660456463,2001.788570138612
2022-04-26,1939.9035665400233,1873.5460340474626,2004.8377575024635
2022-04-27,1937.6317095104578,1872.9374502594178,2001.1731450061586
2022-04-28,1937.037924675797,1872.2675716726335,1998.7056700074695
2022-04-29,1932.519425462377,1865.6559305425426,1996.8197869603769
2022-05-02,1920.1089038390232,1852.431347716975,1983.8393452255539
2022-05-03,1917.328727180851,1850.6568658393157,1980.67332869895
2022-05-04,1917.9677648324625,1857.9044834088663,1983.0515056467464
2022-05-05,1915.419800336339,1853.9731238839574,1977.872447731686
2022-05-06,1912.5333438946404,1850.4648341128363,1982.6459477946955
2022-05-09,1897.6619935535384,1836.816126899718,1960.443174465459
2022-05-10,1895.6568649044798,1832.8926261462777,1958.8250472564703
2022-05-11,1897.9442173533198,1830.9844015325239,1959.6991003061455
2022-05-12,1896.7745480139974,1836.164623964637,1962.0909343475812
2022-05-13,1897.201872035666,1830.5326004186413,1960.3856418796659
2022-05-16,1893.45389988285,1831.46163101845,1958.991061512359
2022-05-17,1893.7642407600486,1828.795545230376,1955.7450295360784
2022-05-18,1891.5620744490698,1828.2646815957448,1955.121718066838
2022-05-19,1892.8644630753668,1830.905154136666,1958.8419936845341
2022-05-20,1891.9882081054334,1828.4810414977678,1950.7964122773224
2022-05-23,1885.2684808922477,1821.3894210936553,1946.8097576518885
2022-05-24,1886.4102429234001,1823.7694214549529,1950.1063302695482
2022-05-25,1886.1699373488366,1818.0953114908016,1953.219494922209
2022-05-26,1887.7663783694813,1825.3002599783415,1951.632853264576
2022-05-27,1886.2093419107707,1818.9009981657057,1948.3809194036119
2022-05-31,1878.280191017326,1813.535908464146,1938.3229866625788
2022-06-01,1876.6652018014058,1815.0112367216257,1938.957387719901
2022-06-02,1875.4031031170769,1812.2464389757267,1941.8128664810392
2022-06-03,1873.0063783780922,1814.2113475112117,1936.931520497536
2022-06-06,1860.460927902625,1796.2963454649528,1926.9606024020568
2022-06-07,1859.8568219104152,1797.5578883037715,1925.7604340738155
2022-06-08,1858.327260188611,1794.1518658253785,1920.8350025332663
2022-06-09,1854.4587539636134,1791.019382083895,1912.7724526645854
2022-06-10,1849.1760496668708,1783.1996148348965,1912.5921469606171
2022-06-13,1834.805809404981,1774.6806437098214,1902.6456191429245
2022-06-14,1831.8871062829398,1763.6662345596658,1896.548247097299
2022-06-15,1825.9913233910902,1764.1415980985523,1892.044001876097
2022-06-16,1823.888697312233,1761.321833135633,1891.1370881159337
2022-06-17,1813.9878267998874,1750.9747340507836,1876.228982571725
2022-06-21,1800.0875600919853,1736.4627763748067,1866.0894238265967
2022-06-22,1794.314145903783,1729.1850454931873,1852.6584638476963
2022-06-23,1790.238556575708,1731.716563148941,1854.527213507804
2022-06-24,1788.5525496628334,1727.940223571327,1849.9320073570248
2022-06-27,1779.0566011672597,1715.5067093930725,1840.9805846865324
2022-06-28,1780.4257762304971,1721.5147324772902,1842.6201932504957
2022-06-29,1777.2799016016224,1711.852233232637,1837.449879792264
2022-06-30,1772.8690183135373,1706.0849155343608,1834.0758543465718
2022-07-01,1771.7737584024917,1709.7270365919228,1834.9194454493636
2022-07-05,1759.2387580456402,1691.5692919839357,1822.0659339496121
2022-07-06,1757.7382159433262,1697.6616433276306,1816.9225536426472
2022-07-07,1759.6365025061375,1697.2875291401463,1820.9808505732874
2022-07-08,1759.0982220043024,1696.2521354199112,1823.2359116898326
2022-07-11,1753.6663116992747,1691.7643376338244,1813.5693253058175
2022-07-12,1750.1036141904008,1686.1583524533821,1813.2386483732196
2022-07-13,1750.333798366959,1689.9052526605094,1813.5411702002966
2022-07-14,1749.9244016167502,1687.310664924653,1811.7733081992685
2022-07-15,1749.9277600689213,1687.2691316565679,1809.5819818319778
2022-07-18,1752.5263993197027,1689.239698699923,1819.078412629262
2022-07-19,1756.6520714381923,1691.9134000922784,1814.3121238611475
2022-07-20,1756.496945613576,1693.2759086121875,1816.8827405129612
2022-07-21,1753.6712202963229,1691.435000995572,1815.5292856094638
2022-07-22,1752.4011049237185,1692.8777944647811,1817.8307436797625
2022-07-25,1752.6409171624855,1686.837264162537,1814.9653976955208
2022-07-26,1754.2150968278127,1693.2471016130373,1822.6655279078125
2022-07-27,1756.3057448579302,1696.3836805900808,1818.4856457715146
2022-07-28,1756.1444785262079,1688.9254082401587,1819.0596954982034
2022-07-29,1756.632810366806,1697.0965040587548,1821.7942429927443
2022-08-01,1749.6969065781323,1684.9607326679532,1812.889675536078
2022-08-02,1751.6477136986994,1690.507531334084,1815.3318958102896
2022-08-03,1748.6869854666188,1683.2832785919272,1817.3503852476633
2022-08-04,1746.5384145669443,1682.2700340593128,1806.6871123589901
2022-08-05,1744.742051826492,1687.2106820270735,1804.7722824827326
2022-08-08,1738.7162990467884,1675.5001892676664,1798.1319169089197
2022-08-09,1739.1904067143312,1675.0504006141077,1798.1639279917156
2022-08-10,1738.7369870285966,1678.3073932701934,1804.8696268390515
2022-08-11,1738.7868918230083,1674.9695364259635,1802.929156700292
2022-08-12,1734.6174170608124,1671.5349881781567,1802.6924882816302
2022-08-15,1724.8169931881362,1660.7389313390745,1788.4595873310798
2022-08-16,1723.6178668646464,1662.9709763108515,1788.0486621338657
2022-08-17,1723.453336665417,1659.1306955717973,1789.2357064744674
2022-08-18,1723.8395457009797,1664.845314869286,1789.1637551659178
2022-08-19,1721.803149570717,1656.678034747417,1783.5552985635732
2022-08-22,1715.6125354852654,1650.999062054577,1774.7522459994757
2022-08-23,1719.4761184196366,1653.523349460826,1783.6081935968523
2022-08-24,1719.9922360179862,1657.2190748748496,1783.3076005039284
2022-08-25,1718.2658559594663,1654.575762242868,1781.3185783979693
2022-08-26,1717.3715819471263,1655.5512574259574,1780.1684639680684
2022-08-29,1716.64243856764,1652.1419677839544,1781.0494432875275
2022-08-30,1715.3803392205539,1650.7296529132918,1773.8492853093721
2022-08-31,1714.2869329235023,1649.1483193108725,1774.085139175468
2022-09-01,1712.5188989625597,1650.3818653833043,1775.7243191347986
2022-09-02,1711.5893365956724,1644.343192753555,1776.9498531953063
2022-09-06,1709.121575047906,1644.2451855249374,1774.7142443842445
2022-09-07,1705.3286803933634,1645.5507252754996,1765.6899384797239
2022-09-08,1705.477252031773,1644.6947525439941,1770.8502748349163
2022-09-09,1705.2936540281285,1641.0148015317423,1761.4241786543478
2022-09-12,1697.5584890758796,1632.6353018649356,1758.1888203311228
2022-09-13,1697.2250102050323,1632.8870584646854,1758.6696378641002
2022-09-14,1695.779934812805,1629.6119459432944,1762.836592768072
2022-09-15,1691.0905125197603,1622.760101134807,1754.4344631406475
2022-09-16,1687.2485827177672,1629.7556751313175,1752.0957963501103
2022-09-19,1675.2578437703648,1609.986222838752,1739.446909146569
2022-09-20,1675.5070577663973,1610.5435448934065,1734.3491291874698
2022-09-21,1673.638869625324,1611.7554542225562,1734.8237025835283
2022-09-22,1673.0480287869464,1608.8171985902197,1739.7661331221602
2022-09-23,1667.910709393302,1605.550468407302,1729.407928884013
2022-09-26,1661.1680868437725,1596.6081954926808,1722.425182986086
2022-09-27,1664.1428520509362,1598.6176219903289,1724.7120352284942
2022-09-28,1666.6121982950021,1602.75208687025,1727.803250415735
2022-09-29,1666.2947939367468,1602.746015399302,1727.9207902400553
2022-09-30,1664.559849047867,1600.9750302704142,1728.7031405074283
2022-10-03,1667.227575660529,1601.0641056007496,1730.2142289239216
2022-10-04,1672.9666509660938,1604.9233253953041,1738.3023526844236
2022-10-05,1675.9873515723039,1612.322489618983,1743.6785103359505
2022-10-06,1678.859830727063,1612.411852989794,1743.3000885191125
2022-10-07,1683.1106775832989,1621.978179190527,1749.6878916654289
2022-10-10,1688.1044846220989,1623.6512226304344,1751.9255312425676
2022-10-11,1692.5612057682993,1626.9011968845252,1756.2323318732358
2022-10-12,1695.0035290737344,1632.386469013666,1757.6938625481882
2022-10-13,1700.0037816526658,1638.1623173856335,1764.1126447861645
2022-10-14,1700.4282362362683,1640.114529984827,1762.7925936917966
2022-10-17,1708.391904740604,1641.4351824354685,1773.0059900596968
2022-10-18,1712.4990918049743,1646.843212058756,1778.433743083989
2022-10-19,1718.0333212623918,1653.2238656936088,1778.4184440723873
2022-10-20,1721.8566704620919,1657.889343254019,1783.9233026551249
2022-10-21,1723.4706037908709,1657.8204467450828,1788.9445743070978
2022-10-24,1728.6668623426422,1663.479631122045,1795.5327790418592
2022-10-25,1733.8153155669568,1671.1152031362192,1793.8842236119826
2022-10-26,1737.9974031267561,1678.2342102553446,1800.238480707015
2022-10-27,1740.9583517873007,1673.7793802890067,1803.846806485199
2022-10-28,1741.0122764021676,1676.6402738847803,1803.271345209437
2022-10-31,1741.358577839344,1674.5405241905182,1804.275470999921
2022-11-01,1745.8536703890218,1682.1956352501486,1805.0103855966263
2022-11-02,1748.1064266494052,1681.5305782469827,1808.5742827647864
2022-11-03,1747.8918968614553,1683.4596123481765,1805.0351401985713
2022-11-04,1750.4589376949755,1685.288882880214,1810.5677539384913
2022-11-07,1748.4056460008733,1685.719432929719,1813.3556358177775
2022-11-08,1749.151652685302,1691.1309922400687,1811.2880776695954
2022-11-09,1747.7807701035076,1691.4297687484943,1813.4842162802854
2022-11-10,1748.7204177899193,1681.1117469147564,1809.8580867371838
2022-11-11,1749.6838154735383,1684.2930471447137,1815.8620739163844
2022-11-14,1745.7438850789881,1680.9998053464424,1810.5914917911548
2022-11-15,1749.0747394777638,1684.7839401293206,1813.5240775237194
2022-11-16,1748.942952819769,1687.0601879453695,1820.5534921759381
2022-11-17,1747.065432945743,1682.0164873065567,1810.7564077792856
2022-11-18,1745.6126491860296,1679.0341876361113,1807.7109738191948
2022-11-21,1744.3096254459442,1675.7543806557057,1809.1343205168057
2022-11-22,1748.086395726871,1687.7138923111654,1811.5631181346475
2022-11-23,1747.2153103338062,1682.7041670456244,1810.7470458177986
2022-11-25,1747.121397091621,1687.230694896068,1808.8370931137306
2022-11-28,1747.8359749494928,1688.4880748721566,1812.1071177433205
2022-11-29,1751.8488906016505,1688.3778865194536,1815.14802435772
2022-11-30,1754.8718353291958,1696.6965642680402,1824.2771422910316
2022-12-01,1756.7818591146192,1695.5714898368847,1822.467661462534
2022-12-02,1756.3459912986802,1692.9051537507987,1819.9562344880203
2022-12-05,1755.8377867512668,1697.066539492555,1821.340070754007
2022-12-06,1757.970853094871,1696.443918100267,1820.2133597126594
2022-12-07,1758.5063361726543,1695.1314689539254,1822.8993449481748
2022-12-08,1760.1232753023346,1697.2272799681962,1818.5249147512307
2022-12-09,1760.7087613487527,1698.1425776548417,1824.0418836043852
2022-12-12,1765.0546955399918,1703.6801907470212,1830.9862932526003
2022-12-13,1770.8343001140142,1704.4519142172153,1833.753745823998
2022-12-14,1774.492789239731,1713.1930633930858,1840.2047756062545
2022-12-15,1776.119221828897,1714.1215490046009,1843.1857884564474
2022-12-16,1776.1852298748631,1712.692983814939,1837.680948653101
2022-12-19,1780.5850444437738,1717.5443995036417,1843.4790196596748
2022-12-20,1785.695404196637,1721.5407210173626,1850.6166490550193
2022-12-21,1789.6888217659164,1726.7342116786153,1849.5503400854777
2022-12-22,1791.6347338885016,1728.4066979855343,1852.9105201229243
2022-12-23,1794.2521531820312,1731.350465704205,1858.4719182344563
2022-12-27,1802.214327957049,1742.0011404040902,1867.647986315883
2022-12-28,1804.232100111204,1739.334318570888,1862.0931180500213
2022-12-29,1806.1367360960228,1743.7495139080274,1869.2432285486218
2022-12-30,1808.4097637695363,1749.0548378019585,1869.869856943556
2023-01-03,1813.4697039486584,1746.8491082593869,1880.9797959780406
2023-01-04,1813.0730879355167,1748.6088822015522,1873.5120384000295
2023-01-05,1815.789709612331,1748.5914592416677,1880.7655568001428
2023-01-06,1816.8734146371921,1757.5204803571164,1878.027158453326
2023-01-09,1820.586944340142,1754.1221494186173,1885.3394087186416
2023-01-10,1825.2662099303272,1759.966099919299,1894.3413946277126
2023-01-11,1829.2006890511695,1761.997099059196,1890.2555555492324
2023-01-12,1832.241522493842,1769.144996228357,1896.3399748560983
2023-01-13,1834.4720825505358,1772.6470480021358,1893.3962432908743
2023-01-17,1843.341957412008,1781.20569896542,1909.9278566992136
2023-01-18,1845.595916100124,1783.0928013361372,1909.1822983241361
2023-01-19,1848.779725826634,1784.7471429385705,1913.2442458190485
2023-01-20,1850.8752961816997,1789.1326944989473,1911.1298245267778
2023-01-23,1855.2853220139525,1791.7283598116308,1919.1125050707997
2023-01-24,1858.881704239698,1795.6566301451949,1921.6105681510082
2023-01-25,1861.444690341658,1795.4637690398458,1920.314292912989
2023-01-26,1864.3972759443677,1795.470482243617,1930.7395257392945
2023-01-27,1864.677824064963,1802.2091000781852,1926.0345945911765
2023-01-30,1866.3738031927253,1805.0456327218506,1931.4216977803278
2023-01-31,1871.0078419888314,1809.102735365723,1932.4951309868359
2023-02-01,1869.7840170515974,1805.5248462497016,1934.017250812711
2023-02-02,1869.639072977125,1803.3194562728374,1935.2916438827438
2023-02-03,1866.9691207790386,1802.2685405391164,1928.305464833629
2023-02-06,1863.852484013605,1804.0993842609748,1927.5843728765528
2023-02-07,1867.7875492623054,1805.4347684776178,1929.7240013713738
2023-02-08,1868.6530184421615,1810.4868479904185,1930.918697529885
2023-02-09,1868.3096079211725,1802.4759242117013,1933.921161959741
2023-02-10,1868.1643389362,1806.027114843092,1927.0456365161112
2023-02-13,1865.0661266441452,1798.403561799743,1926.4908419519359
2023-02-14,1866.657242811816,1806.0618274780786,1925.2780018241633
2023-02-15,1866.8036003567272,1801.0964529339476,1931.8115494729252
2023-02-16,1867.2303534333669,1801.5567807320492,1927.9979448580823
2023-02-17,1865.2910091161673,1797.430844913399,1925.5341698015072
2023-02-21,1867.6465521800767,1802.27904427641,1926.310502428316
2023-02-22,1867.6722431566352,1805.8410671629645,1932.27066402688
2023-02-23,1870.1165057504243,1809.4505753946846,1931.6925522979366
2023-02-24,1871.1823505994255,1807.7192256574797,1935.4325931633946
2023-02-27,1872.7124823296758,1804.1332024571302,1936.58097536794
2023-02-28,1877.6393841168212,1813.594320915954,1944.9147579096189
2023-03-01,1880.1822781339977,1820.5467951437363,1942.7209411198758
2023-03-02,1882.5550650007951,1819.9358546572284,1942.4871712148686
2023-03-03,1884.4470182305615,1822.3655252804533,1947.6039065490545
2023-03-06,1887.5276101445663,1824.6004880866185,1948.2921504321603
2023-03-07,1889.6874801796853,1825.3312859188738,1956.41161512667
2023-03-08,1891.118623368206,1829.4233099712274,1957.5572623213923
2023-03-09,1892.4016530524104,1829.0220467863496,1955.1863499630904
2023-03-10,1893.699032746068,1829.9901858200706,1961.5801133752902
2023-03-13,1894.2407846137414,1830.3952079933097,1961.0129531689338
2023-03-14,1895.7879873125873,1832.0622695452707,1961.1962611000588
2023-03-15,1895.2335513713113,1835.3175068951102,1955.8968830046297
2023-03-16,1897.525298234069,1836.9920802334111,1960.2671970590939
2023-03-17,1897.1802112388716,1834.7283177567865,1959.551336174863
2023-03-20,1900.4358681421988,1838.478727070552,1964.7446334857655
2023-03-21,1905.9564414748122,1843.2934118296298,1968.795577834166
2023-03-22,1909.631030316909,1838.8992283746861,1971.232364721902
2023-03-23,1911.7974509517223,1849.6129058920894,1974.1211678393734
2023-03-24,1913.1736566666343,1856.6290262305313,1981.8856296046265
2023-03-27,1922.3993587543598,1862.882592111617,1981.4477773673923
2023-03-28,1928.7100149314933,1866.832097294257,1988.943637751336
2023-03-29,1932.913696224924,1870.983321637388,1993.0595271059265
2023-03-30,1938.3280687736753,1872.3615123401628,2000.3060101718977
2023-03-31,1942.7273156100136,1879.463818763837,2004.3971130984905
2023-04-03,1957.5050272346343,1892.985351937663,2020.1755987846527
2023-04-04,1965.0812217674982,1897.732260528563,2027.6787365993637
2023-04-05,1970.508469027025,1905.6112385378108,2030.55653748818
2023-04-06,1975.8493460528314,1911.5950998424814,2044.904201380569
2023-04-10,1990.8107635451615,1931.4594902606605,2055.5341496887054
2023-04-11,1998.6638756984617,1940.4446769741262,2060.0215764016584
2023-04-12,2004.2554668779846,1937.1389948709432,2067.102111235776
